"OutputName","OutputDataType","OutputGroup","OutputRefBlock","OutputInternalSymbol","InputName","InputDataType","InputGroup","InputRefBlock","InputInternalSymbol","DependencyKind","DependencyConfidence","Explanation","FaultInjectionHint","Evidence"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg10.BMS_cell_Volt_38_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg10/BMS_cell_Volt_38_ToBus","Veh_1_B.VCar_Outport_of","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_38_Value; Veh_1_P.OvrdVal_Value_idd. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_of"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg10.BMS_cell_Volt_39_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg10/BMS_cell_Volt_39_ToBus","Veh_1_B.VCar_Outport_jy5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_39_Value; Veh_1_P.OvrdVal_Value_dc5. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_jy5"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg10.BMS_cell_Volt_40_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg10/BMS_cell_Volt_40_ToBus","Veh_1_B.VCar_Outport_kz","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_40_Value; Veh_1_P.OvrdVal_Value_dzb. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kz"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg10.BMS_CellVoltMsg10_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg10/BMS_CellVoltMsg10_Counter_ToBus","Veh_1_B.VCar_Outport_ey","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg10_Counter_Value; Veh_1_P.OvrdVal_Value_bkh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ey"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg10_MsgEnable.BMS_CellVoltMsg10_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg10_MsgEnable/BMS_CellVoltMsg10_MsgDisable","Veh_1_B.VCar_Outport_gm","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg10EnableOvrdVal_; Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_gm"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg11.BMS_cell_Volt_41_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg11/BMS_cell_Volt_41_ToBus","Veh_1_B.VCar_Outport_dp","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_41_Value; Veh_1_P.OvrdVal_Value_lbq. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_dp"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg11.BMS_cell_Volt_42_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg11/BMS_cell_Volt_42_ToBus","Veh_1_B.VCar_Outport_e5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_42_Value; Veh_1_P.OvrdVal_Value_dd. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_e5"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg11.BMS_CellVoltMsg11_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg11/BMS_CellVoltMsg11_Counter_ToBus","Veh_1_B.VCar_Outport_mnm","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg11_Counter_Value; Veh_1_P.OvrdVal_Value_e2. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_mnm"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg11_MsgEnable.BMS_CellVoltMsg11_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg11_MsgEnable/BMS_CellVoltMsg11_MsgDisable","Veh_1_B.VCar_Outport_ivz","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg11EnableOvrdVal_; Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ivz"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2.BMS_cell_Volt_5_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2/BMS_cell_Volt_5_ToBus","Veh_1_B.VCar_Outport_evf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_5_Value; Veh_1_P.OvrdVal_Value_g1. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_evf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2.BMS_cell_Volt_6_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2/BMS_cell_Volt_6_ToBus","Veh_1_B.VCar_Outport_eu","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_6_Value; Veh_1_P.OvrdVal_Value_lgw. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_eu"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2.BMS_cell_Volt_7_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2/BMS_cell_Volt_7_ToBus","Veh_1_B.VCar_Outport_nd","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_7_Value; Veh_1_P.OvrdVal_Value_c5r. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_nd"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2.BMS_cell_Volt_8_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2/BMS_cell_Volt_8_ToBus","Veh_1_B.VCar_Outport_n4a","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_8_Value; Veh_1_P.OvrdVal_Value_cy. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_n4a"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2.BMS_CellVoltMsg2_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2/BMS_CellVoltMsg2_Counter_ToBus","Veh_1_B.VCar_Outport_hld","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg2_Counter_Value; Veh_1_P.OvrdVal_Value_n3. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_hld"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg2_MsgEnable.BMS_CellVoltMsg2_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg2_MsgEnable/BMS_CellVoltMsg2_MsgDisable","Veh_1_B.VCar_Outport_ef","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg2EnableOvrdVal_V; Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ef"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3.BMS_cell_Volt_10_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3/BMS_cell_Volt_10_ToBus","Veh_1_B.VCar_Outport_gg","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_10_Value; Veh_1_P.OvrdVal_Value_ju. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_gg"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3.BMS_cell_Volt_11_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3/BMS_cell_Volt_11_ToBus","Veh_1_B.VCar_Outport_bh","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_11_Value; Veh_1_P.OvrdVal_Value_nv. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bh"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3.BMS_cell_Volt_12_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3/BMS_cell_Volt_12_ToBus","Veh_1_B.VCar_Outport_lyx","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_12_Value; Veh_1_P.OvrdVal_Value_mp. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lyx"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3.BMS_cell_Volt_9_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3/BMS_cell_Volt_9_ToBus","Veh_1_B.VCar_Outport_joz","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_9_Value; Veh_1_P.OvrdVal_Value_ip. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_joz"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3.BMS_CellVoltMsg3_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3/BMS_CellVoltMsg3_Counter_ToBus","Veh_1_B.VCar_Outport_jxk","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg3_Counter_Value; Veh_1_P.OvrdVal_Value_pgl. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_jxk"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg3_MsgEnable.BMS_CellVoltMsg3_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg3_MsgEnable/BMS_CellVoltMsg3_MsgDisable","Veh_1_B.VCar_Outport_ao3","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg3EnableOvrdVal_V; Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ao3"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4.BMS_cell_Volt_13_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4/BMS_cell_Volt_13_ToBus","Veh_1_B.VCar_Outport_dl","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_13_Value; Veh_1_P.OvrdVal_Value_mzg. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_dl"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4.BMS_cell_Volt_14_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4/BMS_cell_Volt_14_ToBus","Veh_1_B.VCar_Outport_m3f","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_14_Value; Veh_1_P.OvrdVal_Value_ln. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_m3f"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4.BMS_cell_Volt_15_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4/BMS_cell_Volt_15_ToBus","Veh_1_B.VCar_Outport_pq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_15_Value; Veh_1_P.OvrdVal_Value_gb. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_pq"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4.BMS_cell_Volt_16_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4/BMS_cell_Volt_16_ToBus","Veh_1_B.VCar_Outport_dj","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_cell_Volt_16_Value; Veh_1_P.OvrdVal_Value_nhl. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_dj"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4.BMS_CellVoltMsg4_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4/BMS_CellVoltMsg4_Counter_ToBus","Veh_1_B.VCar_Outport_lu","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg4_Counter_Value; Veh_1_P.OvrdVal_Value_mh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lu"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_CellVoltMsg4_MsgEnable.BMS_CellVoltMsg4_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_CellVoltMsg4_MsgEnable/BMS_CellVoltMsg4_MsgDisable","Veh_1_B.VCar_Outport_pqv","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellVoltMsg4EnableOvrdVal_V; Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_pqv"
